gene_id	gene	chrom	cds_min	cds_max	cds_len_canonical	n_cds_exons_canonical
ENSG00000151692	RNF144A	2	6996927	7068272	876	7
ENSG00000115738	ID2	2	8682166	8682896	402	2
ENSG00000134313	KIDINS220	2	8726896	8827093	5313	29
ENSG00000143797	MBOAT2	2	8858682	9003614	1560	13
ENSG00000151693	ASAP2	2	9207105	9403324	3018	28
ENSG00000119185	ITGB1BP1	2	9406837	9418697	600	6
ENSG00000119203	CPSF3	2	9423774	9473014	2052	18
ENSG00000134330	IAH1	2	9474567	9488326	744	6
ENSG00000151694	ADAM17	2	9490180	9555605	2472	19
ENSG00000134308	YWHAQ	2	9585289	9630452	735	5
ENSG00000115750	TAF1B	2	9843542	9933981	1764	15
ENSG00000134317	GRHL1	2	9951834	10000704	1854	16
ENSG00000172059	KLF11	2	10043717	10052504	1536	4
ENSG00000205795	CYS1	2	10058856	10080223	474	3
ENSG00000171848	RRM2	2	10122619	10142258	1167	10
ENSG00000115756	HPCAL1	2	10419758	10426818	579	3
ENSG00000115758	ODC1	2	10440727	10445032	1383	10
ENSG00000115761	NOL10	2	10572074	10689861	2064	21
ENSG00000143882	ATP6V1C2	2	10722850	10783260	1281	13
ENSG00000143870	PDIA6	2	10784261	10837605	1320	13
ENSG00000162975	KCNF1	2	10912427	10913908	1482	1
ENSG00000150873	C2orf50	2	11133335	11144108	486	3
ENSG00000162976	SLC66A3	2	11155218	11177825	606	7
ENSG00000134318	ROCK2	2	11183440	11344136	4164	33
ENSG00000169016	E2F6	2	11446480	11465879	843	7
ENSG00000196208	GREB1	2	11556615	11640451	5847	32
ENSG00000169006	NTSR2	2	11658482	11670129	1230	4
ENSG00000134324	LPIN1	2	11677648	11824788	2778	20
ENSG00000071575	TRIB2	2	12718308	12740791	1029	3
ENSG00000162981	LRATD1	2	14633980	14634855	876	1
ENSG00000151779	NBAS	2	15167051	15561304	7113	52
ENSG00000079785	DDX1	2	15591934	15630903	2220	26
ENSG00000134323	MYCN	2	15940587	15946094	1392	2
ENSG00000197872	CYRIA	2	16552939	16588119	969	10
ENSG00000214842	RAD51AP2	2	17510807	17518415	3477	3
ENSG00000163032	VSNL1	2	17592075	17655391	573	3
ENSG00000163029	SMC6	2	17665502	17745946	3273	26
ENSG00000178295	GEN1	2	17759944	17781936	2724	13
ENSG00000151379	MSGN1	2	17816519	17817097	579	1
ENSG00000170745	KCNS3	2	17931009	17932481	1473	1
ENSG00000240857	RDH14	2	18555194	18560572	1008	2
ENSG00000250741	NT5C1B-RDH14	2	18555545	18589468	1806	11
ENSG00000185013	NT5C1B	2	18563799	18589468	1650	9
ENSG00000143867	OSR1	2	19352278	19353805	798	2
ENSG00000183891	TTC32	2	19896990	19901854	453	3
ENSG00000118965	WDR35	2	19913561	19990015	3510	27
ENSG00000132031	MATN3	2	19993114	20012631	1458	8
ENSG00000068697	LAPTM4A	2	20033208	20051520	699	7
ENSG00000115884	SDC1	2	20202273	20224867	930	5
ENSG00000055917	PUM2	2	20251588	20327360	3192	20
ENSG00000143878	RHOB	2	20447466	20448053	588	1
ENSG00000118960	HS1BP3	2	20560448	20651063	1176	7
ENSG00000143869	GDF7	2	20667240	20671422	1350	2
ENSG00000118961	LDAH	2	20684899	20801463	975	6
ENSG00000084674	APOB	2	21001733	21043945	13689	29
ENSG00000218819	TDRD15	2	21137468	21143269	5802	1
ENSG00000119771	KLHL29	2	23562197	23706661	2625	12
ENSG00000119778	ATAD2B	2	23752049	23926770	4374	28
ENSG00000173960	UBXN2A	2	23958315	23999864	777	6
ENSG00000205639	MFSD2B	2	24010097	24033179	1512	14
ENSG00000163026	WDCP	2	24030936	24039494	2163	3
ENSG00000119782	FKBP1B	2	24049850	24063189	324	4
ENSG00000115128	SF3B6	2	24067765	24076229	375	4
ENSG00000115129	TP53I3	2	24077582	24084326	996	5
ENSG00000176732	PFN4	2	24115586	24122535	387	4
ENSG00000219626	FAM228B	2	24124362	24169389	972	9
ENSG00000276087	ENSG00000276087	2	24124455	24172662	636	7
ENSG00000186453	FAM228A	2	24175481	24200741	618	5
ENSG00000198399	ITSN2	2	24203629	24328082	5091	39
ENSG00000084676	NCOA1	2	24658678	24768388	4323	19
ENSG00000184924	PTRHD1	2	24790414	24793377	420	2
ENSG00000138092	CENPO	2	24793474	24817803	900	6
ENSG00000138031	ADCY3	2	24819935	24918987	3432	21
ENSG00000115137	DNAJC27	2	24947619	24971904	819	7
ENSG00000084710	EFR3B	2	25042313	25154337	2451	23
ENSG00000115138	POMC	2	25161084	25164772	801	2
ENSG00000119772	DNMT3A	2	25234282	25313984	2736	22
ENSG00000138101	DTNB	2	25379322	25652660	1881	19
ENSG00000143970	ASXL2	2	25742032	25878222	4305	13
ENSG00000084731	KIF3C	2	25928981	25981917	2379	8
ENSG00000084733	RAB10	2	26034609	26135018	600	6
ENSG00000157833	GAREM2	2	26173221	26188254	2622	6
ENSG00000084754	HADHA	2	26191253	26244596	2289	20
ENSG00000138029	HADHB	2	26254255	26289950	1422	15
ENSG00000173567	ADGRF3	2	26309089	26346234	3012	14
ENSG00000138018	SELENOI	2	26346233	26389100	1191	10
ENSG00000157856	DRC1	2	26401990	26456514	2220	17
ENSG00000115155	OTOF	2	26458043	26558571	5991	46
ENSG00000173557	FAM166C	2	26562613	26579435	603	4
ENSG00000157884	CIB4	2	26581366	26641314	555	7
ENSG00000171303	KCNK3	2	26692876	26728565	1182	2
ENSG00000213699	SLC35F6	2	26764350	26778508	1113	6
ENSG00000115163	CENPA	2	26786197	26793276	420	4
ENSG00000157851	DPYSL5	2	26898500	26946992	1692	12
ENSG00000084764	MAPRE3	2	27022219	27026345	843	6
ENSG00000119777	TMEM214	2	27033016	27040834	2067	17
ENSG00000084693	AGBL5	2	27052959	27070260	2658	14
ENSG00000228474	OST4	2	27071352	27071462	111	1
ENSG00000138080	EMILIN1	2	27079066	27086012	3048	8
ENSG00000138030	KHK	2	27087260	27099747	894	8
ENSG00000138028	CGREF1	2	27099787	27104732	954	5
ENSG00000143994	ABHD1	2	27123949	27130741	1215	9
ENSG00000138073	PREB	2	27131370	27134421	1251	9
ENSG00000186143	PRR30	2	27136918	27138329	1236	1
ENSG00000163792	TCF23	2	27149134	27152864	642	3
ENSG00000138074	SLC5A6	2	27200439	27207650	1905	15
ENSG00000138085	ATRAID	2	27212369	27216945	687	7
ENSG00000084774	CAD	2	27217552	27243515	6675	44
ENSG00000115194	SLC30A3	2	27255315	27275232	1164	8
ENSG00000163793	DNAJC5G	2	27276729	27280219	567	4
ENSG00000138100	TRIM54	2	27282732	27306538	1074	8
ENSG00000163794	UCN	2	27307524	27307895	372	1
ENSG00000115204	MPV17	2	27309880	27324450	528	7
ENSG00000115207	GTF3C2	2	27326192	27343554	2733	18
ENSG00000115211	EIF2B4	2	27364403	27370314	1569	13
ENSG00000115234	SNX17	2	27370744	27376716	1410	15
ENSG00000163795	ZNF513	2	27377548	27380526	1623	4
ENSG00000115241	PPM1G	2	27381602	27409422	1638	10
ENSG00000115216	NRBP1	2	27433274	27441809	1605	17
ENSG00000157992	KRTCAP3	2	27442413	27444053	720	6
ENSG00000138002	IFT172	2	27444435	27489653	5247	48
ENSG00000115226	FNDC4	2	27492446	27494679	702	6
ENSG00000084734	GCKR	2	27496905	27523436	1875	19
ENSG00000221843	C2orf16	2	27537427	27582524	16164	5
ENSG00000243943	ZNF512	2	27583113	27621458	1701	14
ENSG00000176714	CCDC121	2	27626966	27628763	834	1
ENSG00000198522	GPN1	2	27628708	27650197	1122	14
ENSG00000119760	SUPT7L	2	27653488	27662192	1242	5
ENSG00000163798	SLC4A1AP	2	27663915	27694680	2226	14
ENSG00000243147	MRPL33	2	27771778	27894575	195	4
ENSG00000171174	RBKS	2	27781618	27890345	966	8
ENSG00000158019	BABAM2	2	27894557	28338510	1149	11
ENSG00000075426	FOSL2	2	28392810	28412445	978	4
ENSG00000163803	PLB1	2	28496115	28643058	4374	58
ENSG00000213639	PPP1CB	2	28752125	28799300	981	8
ENSG00000163806	SPDYA	2	28816015	28849938	939	6
ENSG00000171103	TRMT61B	2	28850202	28870277	1431	7
ENSG00000163811	WDR43	2	28894699	28946776	2031	18
ENSG00000189350	TOGARAM2	2	28994835	29052090	3057	19
ENSG00000179270	PCARE	2	29064872	29074261	3864	2
ENSG00000115295	CLIP4	2	29121389	29197003	2115	15
ENSG00000171094	ALK	2	29193227	29920659	4860	29
ENSG00000119801	YPEL5	2	30156652	30158840	363	2
ENSG00000213626	LBH	2	30231739	30323533	315	3
ENSG00000172954	LCLAT1	2	30459613	30640616	1128	5
ENSG00000162949	CAPN13	2	30730763	30787325	2007	21
ENSG00000158089	GALNT14	2	30910904	31138086	1656	15
ENSG00000214711	CAPN14	2	31174684	31205447	2052	21
ENSG00000013016	EHD3	2	31234622	31266701	1605	6
ENSG00000158125	XDH	2	31335961	31414666	3999	36
ENSG00000277893	SRD5A2	2	31526199	31580900	762	5
ENSG00000162959	MEMO1	2	31868364	32010247	891	9
ENSG00000162961	DPY30	2	32024187	32039456	297	4
ENSG00000021574	SPAST	2	32063832	32154495	1848	17
ENSG00000152683	SLC30A6	2	32165901	32220710	1383	14
ENSG00000091106	NLRC4	2	32224476	32256775	3072	8
ENSG00000119820	YIPF4	2	32278156	32307148	732	6
ENSG00000115760	BIRC6	2	32357162	32617901	14571	74
ENSG00000018699	TTC27	2	32628293	32820935	2529	20
ENSG00000049323	LTBP1	2	32947325	33398542	5163	34
ENSG00000152689	RASGRP3	2	33515137	33562734	2070	16
ENSG00000119812	FAM98A	2	33567142	33599221	1554	8
ENSG00000150938	CRIM1	2	36356293	36548698	3108	17
ENSG00000171055	FEZ2	2	36552134	36598142	1059	8
ENSG00000205221	VIT	2	36716371	36814358	2079	15
ENSG00000115808	STRN	2	36849459	36966463	2340	18
ENSG00000008869	HEATR5B	2	36968471	37083414	6213	35
ENSG00000152133	GPATCH11	2	37088382	37096260	789	8
ENSG00000055332	EIF2AK2	2	37107276	37147806	1653	15
ENSG00000138068	SULT6B1	2	37167938	37188640	909	7
ENSG00000218739	CEBPZOS	2	37199705	37201721	240	3
ENSG00000115816	CEBPZ	2	37201767	37231567	3162	16
ENSG00000003509	NDUFAF7	2	37231706	37248347	1323	10
ENSG00000115825	PRKD3	2	37253180	37316524	2670	18
ENSG00000115828	QPCT	2	37344732	37372824	1083	7
ENSG00000163171	CDC42EP3	2	37645826	37646587	762	1
ENSG00000115841	RMDN2	2	37929278	38066987	1230	10
ENSG00000138061	CYP1B1	2	38070725	38075388	1629	2
ENSG00000119787	ATL2	2	38295997	38377260	1749	13
ENSG00000143889	HNRNPLL	2	38564185	38602867	1626	13
ENSG00000143891	GALM	2	38666162	38741167	1026	7
ENSG00000115875	SRSF7	2	38745136	38751256	714	8
ENSG00000152147	GEMIN6	2	38778991	38781889	501	2
ENSG00000163214	DHX57	2	38798302	38868405	4158	23
ENSG00000188010	MORN2	2	38876053	38889948	453	5
ENSG00000214694	ARHGEF33	2	38919448	38973840	2610	16
ENSG00000115904	SOS1	2	38962804	39124345	3999	23
ENSG00000205111	CDKL4	2	39175998	39229532	1026	9
ENSG00000011566	MAP4K3	2	39250621	39436987	2682	34
ENSG00000152154	TMEM178A	2	39665975	39717248	891	4
ENSG00000138050	THUMPD2	2	39736738	39779239	1509	10
ENSG00000183023	SLC8A1	2	40115256	40430280	2919	10
ENSG00000162878	PKDCC	2	42048200	42057685	1479	7
ENSG00000143924	EML4	2	42169612	42330204	2943	23
ENSG00000115944	COX7A2L	2	42333777	42361161	342	3
ENSG00000171126	KCNG3	2	42443937	42493501	1308	2
ENSG00000057935	MTA3	2	42568746	42753396	1782	17
ENSG00000162881	OXER1	2	42762911	42764062	1152	1
ENSG00000162882	HAAO	2	42767440	42792536	858	10
ENSG00000152518	ZFP36L2	2	43224322	43226315	1482	2
ENSG00000115970	THADA	2	43230951	43592392	5859	37
ENSG00000152527	PLEKHH2	2	43644674	43765595	4479	29
ENSG00000223658	C1GALT1C1L	2	43675378	43676322	945	1
ENSG00000138036	DYNC2LI1	2	43774139	43809764	1053	13
ENSG00000138075	ABCG5	2	43813119	43838679	1953	13
ENSG00000143921	ABCG8	2	43832587	43877910	2019	13
ENSG00000138095	LRPPRC	2	43888603	43996162	4182	38
ENSG00000285542	ENSG00000285542	2	44201200	44275521	1152	5
ENSG00000138032	PPM1B	2	44201200	44232342	1437	5
ENSG00000138079	SLC3A1	2	44275536	44320636	2055	10
ENSG00000138078	PREPL	2	44320639	44359715	1914	13
ENSG00000143919	CAMKMT	2	44362008	44772110	969	11
ENSG00000138083	SIX3	2	44942105	44944757	996	2
ENSG00000170577	SIX2	2	45006173	45009110	873	2
ENSG00000068784	SRBD1	2	45389313	45605441	2985	20
ENSG00000171132	PRKCE	2	45652101	46184878	2211	15
ENSG00000116016	EPAS1	2	46297912	46384657	2610	16
ENSG00000284701	TMEM247	2	46479586	46484425	659	3
ENSG00000250565	ATP6V1E2	2	46512034	46512711	678	1
ENSG00000119729	RHOQ	2	46543047	46581080	615	5
ENSG00000151665	PIGF	2	46581481	46615164	657	5
ENSG00000119878	CRIPT	2	46617283	46624224	303	5
ENSG00000171150	SOCS5	2	46758531	46770876	1608	1
ENSG00000180398	MCFD2	2	46905466	46941663	438	3
ENSG00000068724	TTC7A	2	46917196	47073920	2574	20
ENSG00000239605	STPG4	2	47087011	47155251	744	7
ENSG00000273269	ENSG00000273269	2	47152991	47176511	128	3
ENSG00000143933	CALM2	2	47160779	47176541	447	6
ENSG00000119888	EPCAM	2	47369076	47386610	942	9
ENSG00000095002	MSH2	2	47403192	47632803	2802	16
ENSG00000184261	KCNK12	2	47520910	47570331	1290	2
ENSG00000116062	MSH6	2	47783234	47806857	4080	10
ENSG00000138081	FBXO11	2	47789439	47905720	2781	23
ENSG00000170802	FOXN2	2	48346215	48375440	1293	5
ENSG00000162869	PPP1R21	2	48440954	48514741	2340	22
ENSG00000068781	STON1-GTF2A1L	2	48580634	48776312	3546	10
ENSG00000243244	STON1	2	48580634	48595299	2205	3
ENSG00000242441	GTF2A1L	2	48617875	48732922	1434	9
ENSG00000138039	LHCGR	2	48687700	48755671	2097	11
ENSG00000279956	ENSG00000279956	2	48698757	48755671	624	8
ENSG00000170820	FSHR	2	48962736	49154417	2085	10
ENSG00000179915	NRXN1	2	49921947	51028273	4521	22
ENSG00000115239	ASB3	2	53604833	53765572	1554	9
ENSG00000143942	CHAC2	2	53767887	53774522	552	3
ENSG00000068912	ERLEC1	2	53787211	53831341	1449	14
ENSG00000119737	GPR75	2	53853137	53854756	1620	1
ENSG00000068878	PSME4	2	53866092	53970784	5529	46
ENSG00000170634	ACYP2	2	53973749	54304799	516	6
ENSG00000178021	TSPYL6	2	54254922	54256151	1230	1
ENSG00000177994	C2orf73	2	54330166	54381970	861	5
ENSG00000115306	SPTBN1	2	54526419	54668566	7092	35
ENSG00000214595	EML6	2	54725062	54970092	5874	41
ENSG00000115310	RTN4	2	54973159	55050300	3576	9
ENSG00000162994	CLHC1	2	55175793	55222411	1758	11
ENSG00000143947	RPS27A	2	55232825	55235574	468	5
ENSG00000085760	MTIF2	2	55236651	55263858	2181	13
ENSG00000115355	CCDC88A	2	55291714	55419079	5613	32
ENSG00000163001	CFAP36	2	55519802	55545005	1026	10
ENSG00000275052	PPP4R3B	2	55549914	55617285	2547	17
ENSG00000138035	PNPT1	2	55636240	55693823	2349	28
ENSG00000115380	EFEMP1	2	55867076	55922440	1479	10
ENSG00000055813	CCDC85A	2	56184625	56384352	1659	6
ENSG00000028116	VRK2	2	58048578	58159690	1524	12
ENSG00000115392	FANCL	2	58159768	58241313	1125	14
ENSG00000119866	BCL11A	2	60452568	60553270	2505	4
ENSG00000115421	PAPOLG	2	60756479	60797157	2208	22
ENSG00000162924	REL	2	60881841	60922532	1761	10
ENSG00000162927	PUS10	2	60942398	61011890	1587	17
ENSG00000162928	PEX13	2	61017760	61048767	1209	4
ENSG00000162929	SANBR	2	61070351	61134229	2154	20
ENSG00000237651	C2orf74	2	61157878	61164524	561	4
ENSG00000115464	USP34	2	61188105	61470692	10638	80
ENSG00000082898	XPO1	2	61478823	61533897	3213	24
ENSG00000170264	FAM161A	2	61826458	61854041	2148	7
ENSG00000115484	CCT4	2	61868695	61888507	1617	14
ENSG00000173163	COMMD1	2	61905679	62135938	570	3
ENSG00000170340	B3GNT2	2	62222221	62223411	1191	1
ENSG00000186889	TMEM17	2	62501212	62506129	594	4
ENSG00000115504	EHBP1	2	62674086	63045497	3480	22
ENSG00000115507	OTX1	2	63052991	63056313	1062	3
ENSG00000143951	WDPCP	2	63122009	63588271	2238	18
ENSG00000014641	MDH1	2	63589044	63607041	1002	9
ENSG00000169764	UGP2	2	63842186	63891224	1524	10
ENSG00000143952	VPS54	2	63893433	63983999	2931	22
ENSG00000197329	PELI1	2	64094705	64108310	1254	6
ENSG00000119862	LGALSL	2	64454546	64458425	516	5
ENSG00000119844	AFTPH	2	64551475	64592032	2808	9
ENSG00000179833	SERTAD2	2	64635930	64636871	942	1
ENSG00000115902	SLC1A4	2	64989644	65021143	1596	8
ENSG00000011523	CEP68	2	65069445	65083731	2271	5
ENSG00000138069	RAB1A	2	65088496	65129915	615	6
ENSG00000138071	ACTR2	2	65227910	65268731	1182	9
ENSG00000198369	SPRED2	2	65313504	65431987	1254	6
ENSG00000143995	MEIS1	2	66435857	66571526	1170	12
ENSG00000143971	ETAA1	2	67397449	67410035	2778	6
ENSG00000197223	C1D	2	68042892	68053168	423	4
ENSG00000243667	DNAAF10	2	68131241	68157443	1071	8
ENSG00000273398	ENSG00000273398	2	68157464	68217104	993	6
ENSG00000115946	PNO1	2	68157935	68174799	756	7
ENSG00000221823	PPP3R1	2	68180966	68256115	510	6
ENSG00000119865	CNRIP1	2	68284431	68319400	492	3
ENSG00000115956	PLEK	2	68365352	68395813	1050	9
ENSG00000204923	FBXO48	2	68464212	68465145	465	2
ENSG00000169621	APLF	2	68467732	68578019	1533	10
ENSG00000169618	PROKR1	2	68645822	68655573	1179	2
ENSG00000163219	ARHGAP25	2	68735200	68826191	1938	11
ENSG00000163217	BMP10	2	68865634	68871358	1272	2
ENSG00000183607	GKN2	2	68945371	68952861	552	6
ENSG00000169605	GKN1	2	68974636	68980820	555	6
ENSG00000169604	ANTXR1	2	69013500	69245482	1692	18
ENSG00000198380	GFPT1	2	69326192	69387071	2097	20
ENSG00000169599	NFU1	2	69396249	69437422	762	8
ENSG00000115977	AAK1	2	69461670	69643040	2883	21
ENSG00000196975	ANXA4	2	69781566	69825512	963	12
ENSG00000087338	GMCL1	2	69829893	69879001	1545	14
ENSG00000124380	SNRNP27	2	69893985	69904379	465	6
ENSG00000059728	MXD1	2	69915331	69938281	663	6
ENSG00000244617	ASPRV1	2	69960660	69961436	777	1
ENSG00000169564	PCBP1	2	70087744	70088811	1068	1
ENSG00000115998	C2orf42	2	70150359	70181985	1722	8
ENSG00000116001	TIA1	2	70212722	70248430	1158	13
ENSG00000116005	PCYOX1	2	70258165	70277389	1515	6
ENSG00000143977	SNRPG	2	70281637	70293649	228	4
ENSG00000035141	FAM136A	2	70297292	70302011	735	3
ENSG00000163235	TGFA	2	70449608	70553767	480	6
ENSG00000075340	ADD2	2	70663428	70767899	2178	14
ENSG00000183733	FIGLA	2	70777370	70790638	657	5
ENSG00000152672	CLEC4F	2	70809100	70820523	1767	7
ENSG00000116031	CD207	2	70831053	70835776	984	6
ENSG00000116035	VAX2	2	70900622	70939483	870	3
ENSG00000116039	ATP6V1B1	2	70935955	70965119	1539	14
ENSG00000258881	ENSG00000258881	2	70942318	70994757	591	6
ENSG00000144043	TEX261	2	70976250	70994757	588	6
ENSG00000144031	ANKRD53	2	70978646	70985297	1590	6
ENSG00000124357	NAGK	2	71068546	71078505	1032	10
ENSG00000124370	MCEE	2	71109973	71130219	528	3
ENSG00000124383	MPHOSPH10	2	71130666	71150012	2043	11
ENSG00000124374	PAIP2B	2	71188482	71202589	369	3
ENSG00000075292	ZNF638	2	71276639	71434804	5934	27
ENSG00000135636	DYSF	2	71453999	71686489	6357	56
ENSG00000003137	CYP26B1	2	72132230	72147834	1536	6
ENSG00000144036	EXOC6B	2	72179338	72825910	2433	22
ENSG00000116096	SPR	2	72887433	72891534	783	3
ENSG00000135638	EMX1	2	72916684	72933951	870	3
ENSG00000144040	SFXN5	2	72945025	73071705	1020	14
ENSG00000135631	RAB11FIP5	2	73075524	73112777	3972	6
ENSG00000214513	NOTO	2	73202667	73210926	753	3
ENSG00000135632	SMYD5	2	73214267	73225943	1254	13
ENSG00000135617	PRADC1	2	73228457	73233160	564	5
ENSG00000135624	CCT7	2	73234379	73252858	1629	12
ENSG00000163013	FBXO41	2	73258985	73269630	2625	12
ENSG00000135625	EGR4	2	73291460	73293626	1458	2
ENSG00000116127	ALMS1	2	73385869	73609683	12504	23
ENSG00000144035	NAT8	2	73640948	73641628	681	1
ENSG00000204872	NAT8B	2	73700625	73701305	681	1
ENSG00000144034	TPRKB	2	73729946	73734569	525	4
ENSG00000144048	DUSP11	2	73762664	73779974	990	9
ENSG00000187833	C2orf78	2	73784310	73816989	2766	3
ENSG00000124356	STAMBP	2	73830857	73870208	1272	9
ENSG00000163017	ACTG2	2	73901312	73919572	1128	8
ENSG00000114956	DGUOK	2	73926911	73958733	831	7
ENSG00000187605	TET3	2	73986404	74102173	5385	11
ENSG00000163170	BOLA3	2	74135525	74147874	321	4
ENSG00000114978	MOB1A	2	74156571	74178674	648	6
ENSG00000065911	MTHFD2	2	74187435	74214239	1050	8
ENSG00000188687	SLC4A5	2	74218630	74315023	3363	25
ENSG00000204843	DCTN1	2	74361502	74390627	3834	32
ENSG00000264324	ENSG00000264324	2	74361502	74363377	573	5
ENSG00000159239	ENSG00000159239	2	74408211	74415891	1593	3
ENSG00000284308	C2orf81	2	74414332	74421560	1845	3
ENSG00000005448	WDR54	2	74421751	74425698	1002	9
ENSG00000114993	RTKN	2	74426246	74441816	1689	12
ENSG00000115274	INO80B	2	74455117	74457861	1068	5
ENSG00000274049	INO80B-WBP1	2	74455117	74459686	1089	6
ENSG00000239779	WBP1	2	74458603	74460678	807	4
ENSG00000115275	MOGS	2	74461278	74465247	2511	4
ENSG00000204822	MRPL53	2	74472122	74472660	336	3
ENSG00000135637	CCDC142	2	74474549	74482837	2250	9
ENSG00000115282	TTC31	2	74483096	74493215	1557	13
ENSG00000179528	LBX2	2	74497930	74502859	594	2
ENSG00000115289	PCGF1	2	74505146	74507668	777	9
ENSG00000115297	TLX2	2	74514224	74516428	852	3
ENSG00000144045	DQX1	2	74518449	74525729	2151	11
ENSG00000115307	AUP1	2	74526803	74529629	1230	12
ENSG00000115317	HTRA2	2	74530007	74532982	1374	8
ENSG00000115318	LOXL3	2	74533609	74552634	2259	13
ENSG00000115325	DOK1	2	74554755	74557111	1443	5
ENSG00000159374	M1AP	2	74558719	74640275	1590	10
ENSG00000135622	SEMA4F	2	74654377	74680206	2310	14
ENSG00000159399	HK2	2	74834581	74890938	2751	18
ENSG00000115350	POLE4	2	74958680	74969419	351	4
ENSG00000115353	TACR1	2	75049435	75198934	1221	5
ENSG00000115363	EVA1A	2	75493239	75518140	456	2
ENSG00000115364	MRPL19	2	75646808	75679818	876	6
ENSG00000005436	GCFC2	2	75664669	75710855	2343	17
ENSG00000176204	LRRTM4	2	76748698	77522115	1770	3
ENSG00000143954	REG3G	2	79026094	79028273	525	5
ENSG00000172023	REG1B	2	79085209	79087612	498	5
ENSG00000115386	REG1A	2	79120862	79123212	498	5
ENSG00000172016	REG3A	2	79157229	79159405	525	5
ENSG00000066032	CTNNA2	2	79651557	80647869	2859	18
ENSG00000162951	LRRTM1	2	80302254	80303819	1566	1
ENSG00000163541	SUCLG1	2	84423749	84459269	1038	9
ENSG00000115423	DNAH6	2	84517827	84819405	12474	76
ENSG00000186854	TRABD2A	2	84821920	84881039	1515	7
ENSG00000034510	TMSB10	2	84906018	84906420	132	2
ENSG00000176407	KCMF1	2	84971452	85053406	1143	7
ENSG00000152284	TCF7L1	2	85133685	85309459	1764	12
ENSG00000152291	TGOLN2	2	85322708	85327962	1311	4
ENSG00000042445	RETSAT	2	85343245	85354507	1830	11
ENSG00000115459	ELMOD3	2	85357199	85390959	1143	11
ENSG00000042493	CAPG	2	85394896	85402145	1044	9
ENSG00000152292	SH2D6	2	85429466	85436579	1005	16
ENSG00000168906	MAT2A	2	85539288	85543769	1185	9
ENSG00000115486	GGCX	2	85549937	85561428	2274	15
ENSG00000118640	VAMP8	2	85577647	85581713	300	3
ENSG00000168899	VAMP5	2	85584491	85593154	348	3
ENSG00000168894	RNF181	2	85595764	85597562	459	5
ENSG00000168890	TMEM150A	2	85599079	85601948	813	7
ENSG00000168887	C2orf68	2	85608948	85611984	498	4
ENSG00000168883	USP39	2	85612326	85648805	1695	13
ENSG00000168878	SFTPB	2	85661476	85668183	1143	10
ENSG00000115523	GNLY	2	85694419	85698747	435	5
ENSG00000168874	ATOH8	2	85754190	85786887	963	3
ENSG00000115525	ST3GAL5	2	85840147	85905002	1254	7
ENSG00000068654	POLR1A	2	86027426	86105776	5160	34
ENSG00000132300	PTCD3	2	86106248	86137556	2067	24
ENSG00000132305	IMMT	2	86144271	86195382	2274	15
ENSG00000132313	MRPL35	2	86199491	86213646	564	4
ENSG00000068615	REEP1	2	86217042	86338076	852	9
