gene	chrom	lineage	status	assembly	raw_id
ADGRG2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000173698
DRP2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102385
GK	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000198814
ARHGAP6	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000047648
MOSPD1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000101928
SLC35A2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102100
TRPC5OS	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000204025
XAGE5	X	NYCTICEBUS_BENGALENSIS	M	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000171405
KIAA1210	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000250423
SRPK3	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000184343
ARR3	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000120500
CXORF51A	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000224440
PABPC1L2B	X	NYCTICEBUS_BENGALENSIS	M	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000184388
GABRQ	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000268089
MBNL3	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000076770
H2AB1	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000274183
RGN	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000130988
DDX3X	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000215301
GAGE1	X	NYCTICEBUS_BENGALENSIS	PM	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000205777
FRMPD4	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000169933
DYNLT3	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000165169
SSX2B	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000268447
FRMD7	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000165694
SASH3	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000122122
SMC1A	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000072501
PNMA6E	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000214897
VCX	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000182583
CITED1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000125931
ATP6AP1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000071553
CT55	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000169551
TAF9B	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000187325
ARMCX6	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000198960
PHF6	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000156531
MXRA5	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000101825
PDHA1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000131828
CT47A2	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000242362
BCAP31	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000185825
FAM47B	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000189132
MAGEA1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000198681
UPRT	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000094841
HPRT1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000165704
EFHC2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000183690
PRRG3	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000130032
SHROOM4	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000158352
MAGEB4	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000120289
EIF1AX	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000173674
IQSEC2	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000124313
ZNF711	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147180
ADGRG4	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000156920
ENSG00000287585	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000287585
LAMP2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000005893
CUL4B	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000158290
ATXN3L	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000123594
ERCC6L	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000186871
FMR1	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102081
BEX4	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102409
NKRF	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000186416
H2BW1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000123569
PCDH19	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000165194
ARHGAP36	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147256
XAGE1B	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000204382
SMIM10	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000184785
SSR4	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000180879
PJA1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000181191
DMD	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000198947
IRAK1	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000184216
PLP2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102007
GPR119	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147262
MID1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000101871
MSN	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147065
RAB41	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147127
AFF2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000155966
PPP4R3C	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000224960
CLTRN	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147003
SAT1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000130066
FAM3A	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000071889
PAGE1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000068985
BRWD3	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000165288
CT83	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000204019
TLR7	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000196664
RAB39B	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000155961
S100G	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000169906
ITM2A	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000078596
PPEF1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000086717
CAPN6	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000077274
SSX3	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000165584
RHOXF2B	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000203989
FOXP3	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000049768
STAG2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000101972
ZNF41	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147124
GLRA2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000101958
BEX2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000133134
NXF3	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147206
ETDA	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000238210
TMEM35A	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000126950
KDM6A	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147050
RAB40A	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000172476
USP11	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102226
NKAP	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000101882
DIAPH2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147202
SYAP1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000169895
NLRP2B	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000215174
TEX11	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000120498
FUNDC1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000069509
LDOC1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000182195
CSAG1	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000198930
XPNPEP2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000122121
GLA	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102393
TMEM185A	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000269556
REPS2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000169891
TBL1X	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000101849
ACOT9	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000123130
FTHL17	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000132446
ELK1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000126767
RBBP7	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102054
CT45A7	X	NYCTICEBUS_BENGALENSIS	PI	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000273696
MAGED2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102316
POF1B	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000124429
AMMECR1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000101935
PNMA5	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000198883
TMEM255A	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000125355
MAGED4	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000154545
MAGEA6	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000197172
POU3F4	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000196767
DUSP21	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000189037
SPANXA1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000198021
FAM133A	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000179083
SUV39H1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000101945
GYG2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000056998
XIAP	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000101966
ZNF182	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147118
PUDP	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000130021
EDA2R	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000131080
SH3KBP1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147010
SPANXN3	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000189252
GATA1	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102145
RTL9	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000243978
CT47A11	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000226929
AWAT1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000204195
GPR174	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147138
EDA	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000158813
PHKA1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000067177
BCLAF3	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000173681
ZNF449	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000173275
MOSPD2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000130150
HDX	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000165259
HDAC6	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000094631
PHF8	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000172943
F8A2	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000288709
AVPR2	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000126895
UBL4A	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102178
F8A3	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000277150
FAM9B	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000177138
RAI2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000131831
MAGEC3	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000165509
RTL5	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000242732
TMSB15B	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000158427
USP9X	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000124486
AMOT	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000126016
TSPAN7	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000156298
MPP1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000130830
UPF3B	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000125351
MAGEA2B	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000183305
F8	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000185010
ARMCX2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000184867
IL9R	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000124334
RPL39	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000198918
JADE3	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102221
NUDT10	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000122824
ATG4A	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000101844
PDZD11	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000120509
GNL3L	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000130119
HSD17B10	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000072506
COL4A5	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000188153
ARAF	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000078061
SEPTIN6	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000125354
PIM2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102096
USP51	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000247746
CDR1	X	NYCTICEBUS_BENGALENSIS	L	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000288642
AKAP14	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000186471
GAGE2A	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000189064
PGK1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102144
SPANXN4	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000189326
ATP11C	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000101974
MAGEA4	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147381
SSX4	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000268009
ETDC	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000283644
DHRSX	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000169084
HTR2C	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000147246
EMD	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102119
SSX7	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000187754
TSPYL2	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000184205
MAGT1	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000102158
CT47A4	X	NYCTICEBUS_BENGALENSIS	M	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000230594
INTS6L	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000165359
ZNF81	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000197779
WDR44	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000131725
CXORF58	X	NYCTICEBUS_BENGALENSIS	I	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000165182
HNRNPH2	X	NYCTICEBUS_BENGALENSIS	UL	Nycticebus_bengalensis__Bengal_slow_loris__HLnycBen1	ENSG00000126945
